K1,K2,K3,K4,K5,K6,K7,K8,K9,ClassValues
10.392305,6.928203,-1.732051,3.464102,3.464102,3.464102,10.392305,-8.660254,-1.732051,2
12.124356,6.928203,-1.732051,1.732051,5.196152,5.196152,8.660254,-5.196152,-5.196152,2
12.124356,8.660254,-1.732051,1.732051,6.928203,5.196152,8.660254,-5.196152,-3.464102,2
17.320508,6.928203,-1.732051,6.928203,5.196152,5.196152,12.124356,-13.856406,-3.464102,2
22.51666,5.196152,-1.732051,5.196152,5.196152,8.660254,10.392305,-12.124356,-6.928203,2
15.588457,6.928203,-1.732051,6.928203,3.464102,5.196152,12.124356,-13.856406,-3.464102,2
20.78461,6.928203,-1.732051,3.464102,6.928203,6.928203,12.124356,-10.392305,-5.196152,2
15.588457,6.928203,-1.732051,5.196152,6.928203,5.196152,10.392305,-10.392305,-3.464102,2
13.856406,6.928203,-1.732051,3.464102,6.928203,3.464102,10.392305,-8.660254,-1.732051,2
15.588457,6.928203,-1.732051,6.928203,6.928203,5.196152,10.392305,-12.124356,-3.464102,2
19.052559,3.464102,-1.732051,6.928203,1.732051,5.196152,8.660254,-13.856406,-5.196152,2
19.052559,3.464102,-1.732051,5.196152,0,6.928203,8.660254,-12.124356,-6.928203,2
22.51666,3.464102,-1.732051,6.928203,3.464102,8.660254,8.660254,-13.856406,-6.928203,2
17.320508,6.928203,-1.732051,6.928203,6.928203,3.464102,12.124356,-13.856406,-1.732051,2
22.51666,3.464102,-1.732051,5.196152,3.464102,8.660254,8.660254,-12.124356,-6.928203,2
12.124356,6.928203,-1.732051,5.196152,3.464102,1.732051,12.124356,-12.124356,0,2
12.124356,8.660254,-1.732051,1.732051,6.928203,1.732051,10.392305,-6.928203,0,2
13.856406,6.928203,-1.732051,5.196152,5.196152,1.732051,12.124356,-12.124356,0,2
17.320508,6.928203,-1.732051,5.196152,6.928203,6.928203,10.392305,-10.392305,-5.196152,2
15.588457,1.732051,0,5.196152,1.732051,1.732051,8.660254,-12.124356,-1.732051,2
10.392305,6.928203,-1.732051,5.196152,8.660254,1.732051,8.660254,-8.660254,0,2
13.856406,3.464102,0,5.196152,5.196152,3.464102,8.660254,-10.392305,-1.732051,2
19.052559,3.464102,0,6.928203,3.464102,5.196152,10.392305,-13.856406,-5.196152,2
19.052559,6.928203,-1.732051,5.196152,5.196152,5.196152,12.124356,-12.124356,-5.196152,2
19.052559,5.196152,-1.732051,6.928203,3.464102,6.928203,10.392305,-13.856406,-5.196152,2
20.78461,6.928203,-1.732051,5.196152,3.464102,10.392305,12.124356,-12.124356,-8.660254,2
15.588457,5.196152,0,6.928203,3.464102,3.464102,12.124356,-13.856406,-3.464102,2
13.856406,6.928203,-1.732051,3.464102,5.196152,1.732051,12.124356,-10.392305,0,2
15.588457,5.196152,0,5.196152,8.660254,3.464102,10.392305,-10.392305,-1.732051,2
15.588457,5.196152,0,6.928203,8.660254,3.464102,10.392305,-12.124356,-1.732051,2
13.856406,5.196152,0,3.464102,6.928203,6.928203,8.660254,-6.928203,-5.196152,2
17.320508,5.196152,0,6.928203,6.928203,3.464102,12.124356,-13.856406,-1.732051,2
17.320508,3.464102,-1.732051,6.928203,3.464102,6.928203,6.928203,-12.124356,-5.196152,2
17.320508,3.464102,-1.732051,6.928203,1.732051,3.464102,8.660254,-13.856406,-3.464102,2
22.51666,3.464102,-1.732051,6.928203,3.464102,8.660254,8.660254,-13.856406,-6.928203,2
10.392305,5.196152,-1.732051,5.196152,3.464102,1.732051,8.660254,-10.392305,0,2
13.856406,3.464102,-1.732051,5.196152,-0,3.464102,8.660254,-12.124356,-1.732051,2
15.588457,3.464102,-1.732051,5.196152,1.732051,3.464102,8.660254,-12.124356,-1.732051,2
10.392305,5.196152,0,6.928203,1.732051,1.732051,12.124356,-13.856406,0,2
13.856406,5.196152,-1.732051,1.732051,6.928203,5.196152,6.928203,-5.196152,-3.464102,2
12.124356,6.928203,-1.732051,1.732051,5.196152,3.464102,10.392305,-6.928203,-1.732051,2
19.052559,5.196152,-1.732051,6.928203,3.464102,6.928203,10.392305,-13.856406,-5.196152,2
13.856406,5.196152,-1.732051,5.196152,5.196152,3.464102,8.660254,-10.392305,-1.732051,2
15.588457,6.928203,-1.732051,6.928203,3.464102,3.464102,12.124356,-13.856406,-3.464102,2
12.124356,8.660254,-1.732051,5.196152,3.464102,5.196152,10.392305,-10.392305,-3.464102,2
17.320508,6.928203,-1.732051,1.732051,6.928203,6.928203,10.392305,-6.928203,-5.196152,2
24.248711,6.928203,-1.732051,3.464102,6.928203,10.392305,12.124356,-10.392305,-8.660254,2
19.052559,6.928203,-1.732051,3.464102,6.928203,8.660254,10.392305,-8.660254,-6.928203,2
17.320508,3.464102,-1.732051,6.928203,3.464102,3.464102,8.660254,-13.856406,-1.732051,2
19.052559,3.464102,0,6.928203,3.464102,5.196152,10.392305,-13.856406,-5.196152,2
20.78461,3.464102,-1.732051,6.928203,1.732051,8.660254,8.660254,-13.856406,-6.928203,2
17.320508,3.464102,-1.732051,6.928203,1.732051,3.464102,8.660254,-13.856406,-3.464102,2
17.320508,5.196152,0,5.196152,6.928203,3.464102,12.124356,-12.124356,-1.732051,2
15.588457,8.660254,-1.732051,6.928203,6.928203,3.464102,13.856406,-13.856406,-1.732051,2
22.51666,3.464102,-1.732051,6.928203,3.464102,8.660254,8.660254,-13.856406,-6.928203,2
12.124356,6.928203,-1.732051,6.928203,3.464102,1.732051,12.124356,-13.856406,0,2
15.588457,5.196152,0,5.196152,5.196152,3.464102,12.124356,-12.124356,-1.732051,2
15.588457,6.928203,-1.732051,1.732051,5.196152,8.660254,6.928203,-5.196152,-6.928203,2
8.660254,6.928203,-1.732051,3.464102,6.928203,1.732051,8.660254,-6.928203,0,2
19.052559,3.464102,0,1.732051,6.928203,10.392305,6.928203,-5.196152,-8.660254,2
22.51666,5.196152,0,5.196152,6.928203,8.660254,12.124356,-12.124356,-6.928203,2
22.51666,5.196152,0,3.464102,6.928203,10.392305,10.392305,-8.660254,-10.392305,2
19.052559,6.928203,-1.732051,1.732051,8.660254,10.392305,8.660254,-5.196152,-8.660254,2
19.052559,5.196152,0,6.928203,6.928203,5.196152,12.124356,-13.856406,-3.464102,2
19.052559,5.196152,0,5.196152,6.928203,5.196152,12.124356,-12.124356,-3.464102,2
20.78461,3.464102,0,5.196152,5.196152,6.928203,10.392305,-12.124356,-5.196152,2
19.052559,5.196152,0,6.928203,6.928203,5.196152,12.124356,-13.856406,-3.464102,2
15.588457,6.928203,-1.732051,3.464102,5.196152,6.928203,10.392305,-8.660254,-5.196152,2
17.320508,3.464102,0,6.928203,5.196152,3.464102,10.392305,-13.856406,-1.732051,2
20.78461,1.732051,0,6.928203,3.464102,6.928203,8.660254,-13.856406,-5.196152,2
17.320508,3.464102,0,6.928203,6.928203,5.196152,8.660254,-12.124356,-3.464102,2
15.588457,5.196152,0,5.196152,6.928203,3.464102,10.392305,-10.392305,-3.464102,2
19.052559,5.196152,0,6.928203,5.196152,5.196152,12.124356,-13.856406,-5.196152,2
17.320508,5.196152,-1.732051,5.196152,5.196152,5.196152,8.660254,-10.392305,-5.196152,2
20.78461,5.196152,-1.732051,6.928203,1.732051,10.392305,10.392305,-13.856406,-8.660254,2
20.78461,6.928203,-1.732051,3.464102,6.928203,6.928203,12.124356,-10.392305,-5.196152,2
19.052559,6.928203,-1.732051,1.732051,5.196152,10.392305,10.392305,-6.928203,-8.660254,2
6.928203,6.928203,-1.732051,3.464102,5.196152,0,8.660254,-6.928203,0,2
10.392305,6.928203,-1.732051,5.196152,5.196152,1.732051,10.392305,-10.392305,0,2
6.928203,6.928203,-1.732051,3.464102,5.196152,1.732051,8.660254,-6.928203,0,2
12.124356,6.928203,-1.732051,3.464102,3.464102,3.464102,10.392305,-8.660254,-3.464102,2
10.392305,6.928203,-1.732051,3.464102,8.660254,1.732051,8.660254,-6.928203,0,2
17.320508,8.660254,-1.732051,1.732051,10.392305,6.928203,10.392305,-5.196152,-6.928203,2
17.320508,6.928203,-1.732051,5.196152,3.464102,6.928203,12.124356,-12.124356,-5.196152,2
17.320508,8.660254,-1.732051,3.464102,6.928203,8.660254,12.124356,-8.660254,-6.928203,2
19.052559,6.928203,-1.732051,5.196152,3.464102,6.928203,12.124356,-12.124356,-6.928203,2
19.052559,6.928203,-1.732051,5.196152,6.928203,5.196152,12.124356,-12.124356,-3.464102,2
20.78461,5.196152,-1.732051,5.196152,5.196152,6.928203,10.392305,-12.124356,-5.196152,2
13.856406,5.196152,-1.732051,1.732051,6.928203,3.464102,6.928203,-5.196152,-3.464102,2
13.856406,5.196152,-1.732051,5.196152,5.196152,3.464102,8.660254,-10.392305,-1.732051,2
25.980762,6.928203,-1.732051,5.196152,8.660254,15.588457,8.660254,-8.660254,-15.588457,2
8.660254,6.928203,-1.732051,3.464102,6.928203,1.732051,8.660254,-6.928203,0,2
19.052559,6.928203,-1.732051,3.464102,6.928203,8.660254,10.392305,-8.660254,-6.928203,2
24.248711,3.464102,0,5.196152,6.928203,12.124356,8.660254,-10.392305,-10.392305,2
27.712813,3.464102,-1.732051,3.464102,3.464102,13.856406,8.660254,-10.392305,-12.124356,2
19.052559,5.196152,0,3.464102,6.928203,5.196152,12.124356,-10.392305,-3.464102,2
19.052559,3.464102,-1.732051,6.928203,1.732051,5.196152,8.660254,-13.856406,-5.196152,2
19.052559,5.196152,-1.732051,5.196152,3.464102,6.928203,10.392305,-12.124356,-5.196152,2
15.588457,3.464102,0,5.196152,5.196152,1.732051,10.392305,-12.124356,0,2
20.78461,3.464102,-1.732051,6.928203,1.732051,6.928203,8.660254,-13.856406,-6.928203,2
13.856406,6.928203,-1.732051,3.464102,6.928203,5.196152,8.660254,-6.928203,-5.196152,2
15.588457,5.196152,-1.732051,5.196152,1.732051,6.928203,8.660254,-10.392305,-6.928203,2
19.052559,3.464102,-1.732051,6.928203,1.732051,5.196152,8.660254,-13.856406,-5.196152,2
22.51666,3.464102,-1.732051,5.196152,3.464102,8.660254,8.660254,-12.124356,-6.928203,2
17.320508,6.928203,-1.732051,6.928203,6.928203,3.464102,12.124356,-13.856406,-1.732051,2
15.588457,3.464102,-1.732051,6.928203,3.464102,1.732051,8.660254,-13.856406,0,2
17.320508,5.196152,-1.732051,6.928203,5.196152,3.464102,10.392305,-13.856406,-1.732051,2
17.320508,3.464102,-1.732051,6.928203,3.464102,3.464102,8.660254,-13.856406,-1.732051,2
13.856406,6.928203,-1.732051,1.732051,10.392305,3.464102,8.660254,-5.196152,-1.732051,2
19.052559,3.464102,-1.732051,6.928203,3.464102,5.196152,8.660254,-13.856406,-3.464102,2
19.052559,6.928203,-1.732051,6.928203,6.928203,5.196152,12.124356,-13.856406,-3.464102,2
13.856406,6.928203,-1.732051,3.464102,3.464102,5.196152,10.392305,-8.660254,-5.196152,2
17.320508,6.928203,0,6.928203,3.464102,5.196152,12.124356,-13.856406,-5.196152,2
17.320508,5.196152,-1.732051,5.196152,5.196152,3.464102,10.392305,-12.124356,-1.732051,2
19.052559,3.464102,-1.732051,6.928203,3.464102,5.196152,8.660254,-13.856406,-3.464102,2
15.588457,6.928203,-1.732051,5.196152,3.464102,5.196152,12.124356,-12.124356,-3.464102,2
19.052559,5.196152,0,6.928203,6.928203,5.196152,12.124356,-13.856406,-3.464102,2
19.052559,3.464102,0,6.928203,5.196152,5.196152,10.392305,-13.856406,-3.464102,2
17.320508,5.196152,-1.732051,6.928203,5.196152,3.464102,10.392305,-13.856406,-1.732051,2
19.052559,3.464102,-1.732051,6.928203,1.732051,5.196152,8.660254,-13.856406,-5.196152,2
20.78461,1.732051,0,6.928203,1.732051,6.928203,8.660254,-13.856406,-6.928203,2
15.588457,3.464102,-1.732051,6.928203,3.464102,1.732051,8.660254,-13.856406,0,2
19.052559,8.660254,-1.732051,6.928203,8.660254,5.196152,13.856406,-13.856406,-3.464102,2
19.052559,5.196152,-1.732051,3.464102,5.196152,8.660254,8.660254,-8.660254,-6.928203,2
15.588457,5.196152,-1.732051,5.196152,5.196152,8.660254,6.928203,-8.660254,-6.928203,2
15.588457,5.196152,-1.732051,3.464102,5.196152,5.196152,8.660254,-8.660254,-3.464102,2
19.052559,3.464102,-1.732051,5.196152,3.464102,5.196152,8.660254,-12.124356,-3.464102,2
19.052559,5.196152,0,5.196152,5.196152,5.196152,12.124356,-12.124356,-5.196152,2
29.444864,6.928203,-1.732051,5.196152,6.928203,15.588457,12.124356,-12.124356,-13.856406,2
15.588457,3.464102,-1.732051,6.928203,3.464102,1.732051,8.660254,-13.856406,0,2
8.660254,8.660254,-1.732051,3.464102,5.196152,5.196152,6.928203,-5.196152,-5.196152,2
15.588457,6.928203,-1.732051,3.464102,3.464102,6.928203,10.392305,-8.660254,-6.928203,2
22.51666,5.196152,-1.732051,3.464102,6.928203,10.392305,8.660254,-8.660254,-8.660254,2
32.908965,5.196152,-1.732051,3.464102,3.464102,19.052559,8.660254,-10.392305,-17.320508,2
25.980762,8.660254,-1.732051,1.732051,8.660254,15.588457,8.660254,-5.196152,-15.588457,2
15.588457,8.660254,-1.732051,3.464102,3.464102,10.392305,8.660254,-6.928203,-10.392305,0
27.712813,5.196152,-1.732051,5.196152,6.928203,19.052559,6.928203,-8.660254,-17.320508,0
10.392305,3.464102,-1.732051,3.464102,-3.464102,1.732051,8.660254,-10.392305,-1.732051,0
13.856406,6.928203,-1.732051,6.928203,5.196152,0,12.124356,-13.856406,0,0
12.124356,6.928203,-1.732051,3.464102,8.660254,3.464102,8.660254,-6.928203,-1.732051,0
8.660254,8.660254,-1.732051,1.732051,8.660254,1.732051,6.928203,-3.464102,-1.732051,0
13.856406,3.464102,-1.732051,6.928203,1.732051,0,8.660254,-13.856406,0,0
15.588457,6.928203,-1.732051,5.196152,5.196152,3.464102,12.124356,-12.124356,-1.732051,0
15.588457,6.928203,-1.732051,6.928203,6.928203,1.732051,12.124356,-13.856406,0,0
15.588457,3.464102,-1.732051,3.464102,5.196152,3.464102,6.928203,-8.660254,-1.732051,0
19.052559,6.928203,-1.732051,3.464102,6.928203,5.196152,12.124356,-10.392305,-3.464102,0
8.660254,6.928203,-1.732051,3.464102,6.928203,1.732051,8.660254,-6.928203,0,0
20.78461,3.464102,-1.732051,5.196152,3.464102,6.928203,8.660254,-12.124356,-5.196152,0
29.444864,5.196152,-1.732051,1.732051,6.928203,20.78461,6.928203,-5.196152,-19.052559,0
13.856406,6.928203,-1.732051,6.928203,3.464102,3.464102,12.124356,-13.856406,-1.732051,0
10.392305,6.928203,-1.732051,6.928203,3.464102,0,12.124356,-13.856406,1.732051,0
12.124356,6.928203,-1.732051,5.196152,5.196152,0,12.124356,-12.124356,1.732051,0
13.856406,3.464102,-1.732051,6.928203,1.732051,1.732051,8.660254,-13.856406,0,0
12.124356,6.928203,-1.732051,3.464102,6.928203,1.732051,10.392305,-8.660254,0,0
17.320508,3.464102,-1.732051,3.464102,1.732051,5.196152,8.660254,-10.392305,-3.464102,0
17.320508,5.196152,-1.732051,1.732051,6.928203,6.928203,5.196152,-5.196152,-5.196152,0
13.856406,5.196152,-1.732051,3.464102,3.464102,1.732051,10.392305,-10.392305,0,0
12.124356,3.464102,-1.732051,5.196152,0,0,8.660254,-12.124356,0,0
13.856406,6.928203,-1.732051,6.928203,3.464102,1.732051,12.124356,-13.856406,-1.732051,0
15.588457,3.464102,0,6.928203,3.464102,1.732051,10.392305,-13.856406,-1.732051,0
17.320508,1.732051,0,6.928203,3.464102,3.464102,8.660254,-13.856406,-1.732051,0
15.588457,8.660254,-1.732051,3.464102,5.196152,8.660254,8.660254,-6.928203,-8.660254,0
15.588457,3.464102,0,3.464102,5.196152,8.660254,6.928203,-6.928203,-6.928203,0
22.51666,3.464102,-1.732051,3.464102,5.196152,13.856406,5.196152,-6.928203,-12.124356,0
29.444864,6.928203,-1.732051,5.196152,5.196152,17.320508,12.124356,-12.124356,-15.588457,0
20.78461,5.196152,-1.732051,5.196152,0,10.392305,10.392305,-12.124356,-10.392305,0
13.856406,6.928203,-1.732051,5.196152,6.928203,0,12.124356,-12.124356,1.732051,0
17.320508,5.196152,-1.732051,3.464102,5.196152,6.928203,8.660254,-8.660254,-5.196152,0
12.124356,6.928203,-1.732051,3.464102,5.196152,6.928203,8.660254,-6.928203,-5.196152,0
15.588457,5.196152,-1.732051,6.928203,5.196152,1.732051,10.392305,-13.856406,0,0
20.78461,1.732051,0,6.928203,3.464102,6.928203,8.660254,-13.856406,-5.196152,0
19.052559,3.464102,-1.732051,6.928203,3.464102,5.196152,8.660254,-13.856406,-3.464102,0
17.320508,3.464102,-1.732051,6.928203,3.464102,3.464102,8.660254,-13.856406,-1.732051,0
13.856406,5.196152,-1.732051,5.196152,5.196152,1.732051,8.660254,-10.392305,-1.732051,0
12.124356,5.196152,-1.732051,5.196152,1.732051,0,10.392305,-12.124356,0,0
15.588457,3.464102,0,3.464102,5.196152,5.196152,8.660254,-8.660254,-3.464102,0
12.124356,6.928203,-1.732051,5.196152,3.464102,3.464102,10.392305,-10.392305,-3.464102,0
13.856406,6.928203,-1.732051,3.464102,5.196152,0,12.124356,-10.392305,0,0
3.464102,3.464102,0,1.732051,3.464102,0,5.196152,-3.464102,0,0
17.320508,5.196152,-1.732051,6.928203,1.732051,5.196152,10.392305,-13.856406,-5.196152,0
25.980762,3.464102,-1.732051,1.732051,-0,15.588457,8.660254,-8.660254,-13.856406,0
8.660254,6.928203,-1.732051,3.464102,3.464102,1.732051,10.392305,-8.660254,0,0
12.124356,3.464102,0,5.196152,1.732051,1.732051,10.392305,-12.124356,0,0
8.660254,6.928203,-1.732051,1.732051,6.928203,0,8.660254,-5.196152,0,0
22.51666,3.464102,-1.732051,6.928203,1.732051,10.392305,8.660254,-13.856406,-8.660254,0
19.052559,3.464102,-1.732051,5.196152,1.732051,6.928203,8.660254,-12.124356,-5.196152,0
13.856406,5.196152,-1.732051,1.732051,1.732051,3.464102,10.392305,-8.660254,-1.732051,0
13.856406,5.196152,-1.732051,6.928203,3.464102,0,10.392305,-13.856406,0,0
24.248711,8.660254,-1.732051,3.464102,6.928203,13.856406,10.392305,-8.660254,-12.124356,0
15.588457,3.464102,-1.732051,6.928203,3.464102,1.732051,8.660254,-13.856406,0,0
20.78461,6.928203,-1.732051,1.732051,5.196152,13.856406,6.928203,-5.196152,-12.124356,0
27.712813,5.196152,-1.732051,1.732051,3.464102,13.856406,8.660254,-8.660254,-12.124356,0
15.588457,3.464102,-1.732051,5.196152,1.732051,3.464102,8.660254,-12.124356,-1.732051,0
19.052559,5.196152,-1.732051,1.732051,8.660254,12.124356,5.196152,-3.464102,-10.392305,0
15.588457,6.928203,-1.732051,6.928203,6.928203,1.732051,12.124356,-13.856406,0,0
15.588457,3.464102,-1.732051,6.928203,1.732051,1.732051,8.660254,-13.856406,-1.732051,0
13.856406,6.928203,-1.732051,1.732051,8.660254,1.732051,10.392305,-6.928203,0,0
19.052559,5.196152,-1.732051,5.196152,6.928203,6.928203,8.660254,-10.392305,-5.196152,0
29.444864,5.196152,-1.732051,3.464102,5.196152,19.052559,8.660254,-8.660254,-17.320508,0
15.588457,3.464102,-1.732051,5.196152,1.732051,3.464102,8.660254,-12.124356,-1.732051,0
13.856406,6.928203,-1.732051,1.732051,5.196152,1.732051,12.124356,-8.660254,0,0
19.052559,8.660254,-1.732051,1.732051,5.196152,13.856406,8.660254,-5.196152,-12.124356,0
24.248711,5.196152,-1.732051,1.732051,3.464102,12.124356,10.392305,-8.660254,-10.392305,0
20.78461,5.196152,-1.732051,6.928203,5.196152,6.928203,10.392305,-13.856406,-5.196152,0
10.392305,6.928203,-1.732051,3.464102,3.464102,3.464102,10.392305,-8.660254,-1.732051,0
17.320508,6.928203,-1.732051,1.732051,8.660254,10.392305,5.196152,-3.464102,-8.660254,0
12.124356,6.928203,-1.732051,1.732051,6.928203,3.464102,6.928203,-5.196152,-1.732051,0
13.856406,6.928203,-1.732051,5.196152,3.464102,1.732051,12.124356,-12.124356,-1.732051,0
20.78461,5.196152,-1.732051,5.196152,3.464102,8.660254,10.392305,-12.124356,-6.928203,0
22.51666,8.660254,-1.732051,1.732051,8.660254,13.856406,8.660254,-5.196152,-12.124356,0
12.124356,3.464102,-1.732051,5.196152,1.732051,0,8.660254,-12.124356,1.732051,0
19.052559,3.464102,0,6.928203,5.196152,5.196152,10.392305,-13.856406,-3.464102,0
12.124356,8.660254,-1.732051,1.732051,6.928203,8.660254,6.928203,-3.464102,-6.928203,0
25.980762,6.928203,-1.732051,5.196152,6.928203,12.124356,12.124356,-12.124356,-10.392305,0
17.320508,5.196152,-1.732051,3.464102,8.660254,10.392305,5.196152,-5.196152,-8.660254,0
13.856406,3.464102,-1.732051,5.196152,-1.732051,5.196152,8.660254,-12.124356,-3.464102,0
24.248711,1.732051,0,6.928203,1.732051,10.392305,8.660254,-13.856406,-10.392305,0
15.588457,3.464102,-1.732051,6.928203,1.732051,1.732051,8.660254,-13.856406,-1.732051,0
22.51666,3.464102,-1.732051,6.928203,3.464102,8.660254,8.660254,-13.856406,-6.928203,0
8.660254,6.928203,-1.732051,3.464102,1.732051,0,12.124356,-10.392305,1.732051,0
8.660254,6.928203,-1.732051,6.928203,6.928203,0,8.660254,-10.392305,0,0
17.320508,3.464102,-1.732051,6.928203,1.732051,3.464102,8.660254,-13.856406,-3.464102,0
25.980762,5.196152,-1.732051,3.464102,3.464102,13.856406,10.392305,-10.392305,-12.124356,0
13.856406,6.928203,-1.732051,5.196152,8.660254,8.660254,6.928203,-6.928203,-6.928203,0
8.660254,8.660254,-1.732051,1.732051,1.732051,0,13.856406,-8.660254,0,0
10.392305,5.196152,-1.732051,3.464102,1.732051,0,10.392305,-10.392305,1.732051,0
15.588457,6.928203,-1.732051,5.196152,5.196152,3.464102,12.124356,-12.124356,-1.732051,0
19.052559,6.928203,-1.732051,5.196152,6.928203,8.660254,10.392305,-10.392305,-6.928203,0
10.392305,5.196152,-1.732051,5.196152,3.464102,1.732051,8.660254,-10.392305,0,0
15.588457,6.928203,-1.732051,1.732051,3.464102,10.392305,6.928203,-5.196152,-8.660254,0
12.124356,6.928203,-1.732051,5.196152,3.464102,1.732051,12.124356,-12.124356,0,0
17.320508,5.196152,-1.732051,5.196152,5.196152,3.464102,10.392305,-12.124356,-1.732051,0
8.660254,5.196152,-1.732051,5.196152,8.660254,1.732051,5.196152,-6.928203,0,0
10.392305,8.660254,-1.732051,1.732051,6.928203,1.732051,12.124356,-6.928203,0,0
15.588457,8.660254,-1.732051,5.196152,1.732051,6.928203,12.124356,-12.124356,-5.196152,0
13.856406,3.464102,-1.732051,6.928203,0,1.732051,8.660254,-13.856406,-1.732051,0
19.052559,3.464102,-1.732051,6.928203,3.464102,5.196152,8.660254,-13.856406,-3.464102,0
13.856406,6.928203,-1.732051,5.196152,3.464102,3.464102,12.124356,-12.124356,-1.732051,0
13.856406,6.928203,-1.732051,5.196152,6.928203,1.732051,10.392305,-10.392305,-1.732051,0
8.660254,6.928203,-1.732051,6.928203,-0,0,10.392305,-13.856406,1.732051,0
20.78461,5.196152,-1.732051,3.464102,5.196152,10.392305,8.660254,-8.660254,-8.660254,0
12.124356,3.464102,-1.732051,5.196152,1.732051,0,8.660254,-12.124356,1.732051,0
19.052559,5.196152,-1.732051,3.464102,5.196152,12.124356,6.928203,-6.928203,-10.392305,0
8.660254,5.196152,-1.732051,3.464102,1.732051,1.732051,8.660254,-8.660254,0,0
19.052559,3.464102,-1.732051,6.928203,3.464102,5.196152,8.660254,-13.856406,-3.464102,0
24.248711,5.196152,-1.732051,3.464102,5.196152,15.588457,6.928203,-6.928203,-15.588457,0
13.856406,3.464102,-1.732051,6.928203,0,1.732051,8.660254,-13.856406,-1.732051,0
13.856406,6.928203,-1.732051,5.196152,5.196152,1.732051,12.124356,-12.124356,0,0
12.124356,6.928203,-1.732051,3.464102,5.196152,3.464102,10.392305,-8.660254,-1.732051,0
12.124356,6.928203,-1.732051,5.196152,3.464102,0,12.124356,-12.124356,0,0
15.588457,6.928203,-1.732051,6.928203,6.928203,1.732051,12.124356,-13.856406,0,0
13.856406,3.464102,-1.732051,6.928203,1.732051,1.732051,8.660254,-13.856406,0,0
13.856406,6.928203,-1.732051,6.928203,6.928203,0,12.124356,-13.856406,1.732051,0
22.51666,3.464102,-1.732051,6.928203,3.464102,8.660254,8.660254,-13.856406,-6.928203,0
15.588457,5.196152,-1.732051,1.732051,1.732051,6.928203,8.660254,-6.928203,-6.928203,0
29.444864,6.928203,-1.732051,3.464102,8.660254,17.320508,10.392305,-8.660254,-15.588457,0
19.052559,8.660254,-1.732051,3.464102,5.196152,10.392305,10.392305,-8.660254,-8.660254,0
19.052559,3.464102,0,5.196152,3.464102,6.928203,10.392305,-12.124356,-5.196152,0
13.856406,8.660254,-1.732051,3.464102,3.464102,3.464102,12.124356,-10.392305,-1.732051,0
20.78461,6.928203,-1.732051,3.464102,10.392305,10.392305,8.660254,-6.928203,-8.660254,0
17.320508,5.196152,-1.732051,5.196152,3.464102,8.660254,8.660254,-10.392305,-6.928203,0
13.856406,3.464102,-1.732051,6.928203,-0,3.464102,8.660254,-13.856406,-1.732051,0
8.660254,6.928203,-1.732051,1.732051,5.196152,3.464102,8.660254,-5.196152,-1.732051,0
19.052559,3.464102,-1.732051,6.928203,1.732051,5.196152,8.660254,-13.856406,-5.196152,0
15.588457,3.464102,-1.732051,6.928203,1.732051,3.464102,8.660254,-13.856406,-1.732051,0
24.248711,6.928203,-1.732051,3.464102,5.196152,10.392305,12.124356,-10.392305,-10.392305,0
22.51666,3.464102,-1.732051,1.732051,1.732051,12.124356,6.928203,-6.928203,-12.124356,0
20.78461,3.464102,-1.732051,6.928203,1.732051,8.660254,8.660254,-13.856406,-6.928203,0
13.856406,6.928203,-1.732051,5.196152,5.196152,0,12.124356,-12.124356,0,0
12.124356,6.928203,-1.732051,5.196152,5.196152,0,12.124356,-12.124356,1.732051,0
13.856406,8.660254,-1.732051,3.464102,8.660254,1.732051,12.124356,-8.660254,-1.732051,0
12.124356,3.464102,0,5.196152,1.732051,1.732051,10.392305,-12.124356,0,0
20.78461,5.196152,-1.732051,5.196152,3.464102,6.928203,10.392305,-12.124356,-6.928203,0
32.908965,3.464102,-1.732051,5.196152,3.464102,19.052559,8.660254,-12.124356,-17.320508,0
27.712813,6.928203,-1.732051,3.464102,3.464102,20.78461,10.392305,-8.660254,-19.052559,0
15.588457,6.928203,-1.732051,3.464102,6.928203,1.732051,12.124356,-10.392305,0,0
15.588457,1.732051,0,6.928203,3.464102,1.732051,8.660254,-13.856406,0,0
32.908965,5.196152,-1.732051,1.732051,6.928203,20.78461,8.660254,-6.928203,-19.052559,0
19.052559,3.464102,-1.732051,6.928203,3.464102,5.196152,8.660254,-13.856406,-3.464102,0
17.320508,1.732051,0,6.928203,0,5.196152,8.660254,-13.856406,-5.196152,0
15.588457,3.464102,-1.732051,6.928203,1.732051,1.732051,8.660254,-13.856406,-1.732051,0
13.856406,8.660254,-1.732051,3.464102,6.928203,1.732051,10.392305,-8.660254,-1.732051,0
15.588457,3.464102,-1.732051,6.928203,3.464102,1.732051,8.660254,-13.856406,0,0
13.856406,5.196152,-1.732051,5.196152,5.196152,1.732051,8.660254,-10.392305,-1.732051,0
13.856406,6.928203,-1.732051,6.928203,3.464102,5.196152,10.392305,-12.124356,-5.196152,0
13.856406,6.928203,-1.732051,5.196152,5.196152,3.464102,10.392305,-10.392305,-3.464102,0
15.588457,6.928203,-1.732051,5.196152,5.196152,3.464102,12.124356,-12.124356,-1.732051,0
29.444864,3.464102,-1.732051,6.928203,1.732051,17.320508,8.660254,-13.856406,-15.588457,0
17.320508,6.928203,-1.732051,3.464102,8.660254,5.196152,10.392305,-8.660254,-3.464102,0
