K1,K2,K3,K4,K5,K6,K7,K8,K9,ClassValues
19.052559,3.464102,-1.732051,5.196152,0,8.660254,8.660254,-12.124356,-6.928203,Short-term
17.320508,6.928203,-1.732051,1.732051,6.928203,6.928203,10.392305,-6.928203,-5.196152,Short-term
15.588457,3.464102,-1.732051,5.196152,1.732051,3.464102,8.660254,-12.124356,-1.732051,Short-term
15.588457,6.928203,-1.732051,5.196152,6.928203,5.196152,10.392305,-10.392305,-3.464102,Short-term
19.052559,3.464102,-1.732051,6.928203,3.464102,5.196152,8.660254,-13.856406,-3.464102,Short-term
15.588457,5.196152,-1.732051,6.928203,3.464102,1.732051,10.392305,-13.856406,-1.732051,Short-term
15.588457,5.196152,-1.732051,6.928203,5.196152,1.732051,10.392305,-13.856406,0,Short-term
20.78461,5.196152,-1.732051,3.464102,6.928203,8.660254,8.660254,-8.660254,-6.928203,Short-term
15.588457,6.928203,-1.732051,5.196152,5.196152,3.464102,12.124356,-12.124356,-1.732051,Short-term
12.124356,6.928203,-1.732051,5.196152,6.928203,1.732051,10.392305,-10.392305,0,Short-term
24.248711,5.196152,-1.732051,1.732051,0,15.588457,10.392305,-8.660254,-13.856406,Short-term
17.320508,5.196152,-1.732051,3.464102,3.464102,5.196152,10.392305,-10.392305,-3.464102,Short-term
19.052559,8.660254,-1.732051,6.928203,6.928203,5.196152,12.124356,-13.856406,-3.464102,Short-term
13.856406,5.196152,-1.732051,3.464102,5.196152,3.464102,8.660254,-8.660254,-1.732051,Short-term
24.248711,6.928203,-1.732051,6.928203,5.196152,10.392305,12.124356,-13.856406,-10.392305,Short-term
12.124356,5.196152,-1.732051,5.196152,1.732051,5.196152,8.660254,-10.392305,-3.464102,Short-term
17.320508,5.196152,-1.732051,6.928203,6.928203,5.196152,8.660254,-12.124356,-3.464102,Short-term
20.78461,8.660254,-1.732051,1.732051,6.928203,6.928203,12.124356,-8.660254,-5.196152,Short-term
17.320508,5.196152,-1.732051,6.928203,3.464102,3.464102,10.392305,-13.856406,-3.464102,Short-term
17.320508,6.928203,-1.732051,5.196152,6.928203,3.464102,12.124356,-12.124356,-1.732051,Short-term
15.588457,6.928203,-1.732051,5.196152,6.928203,1.732051,12.124356,-12.124356,0,Short-term
15.588457,5.196152,-1.732051,3.464102,1.732051,6.928203,8.660254,-8.660254,-6.928203,Short-term
10.392305,8.660254,-1.732051,1.732051,5.196152,5.196152,8.660254,-5.196152,-3.464102,Short-term
8.660254,5.196152,-1.732051,5.196152,1.732051,1.732051,8.660254,-10.392305,0,Short-term
15.588457,5.196152,-1.732051,3.464102,6.928203,3.464102,8.660254,-8.660254,-1.732051,Short-term
17.320508,5.196152,-1.732051,3.464102,6.928203,5.196152,8.660254,-8.660254,-3.464102,Short-term
13.856406,6.928203,-1.732051,3.464102,10.392305,3.464102,8.660254,-6.928203,-1.732051,Short-term
27.712813,3.464102,-1.732051,6.928203,3.464102,13.856406,8.660254,-13.856406,-12.124356,Short-term
19.052559,6.928203,-1.732051,5.196152,8.660254,6.928203,10.392305,-10.392305,-5.196152,Short-term
15.588457,3.464102,-1.732051,5.196152,1.732051,1.732051,8.660254,-12.124356,-1.732051,Short-term
20.78461,6.928203,-1.732051,5.196152,6.928203,10.392305,10.392305,-10.392305,-8.660254,Short-term
17.320508,6.928203,-1.732051,5.196152,5.196152,5.196152,12.124356,-12.124356,-3.464102,Short-term
17.320508,6.928203,-1.732051,3.464102,8.660254,5.196152,10.392305,-8.660254,-3.464102,Short-term
15.588457,5.196152,0,6.928203,6.928203,1.732051,12.124356,-13.856406,0,Short-term
13.856406,6.928203,-1.732051,3.464102,3.464102,3.464102,12.124356,-10.392305,-1.732051,Short-term
15.588457,6.928203,-1.732051,5.196152,5.196152,3.464102,12.124356,-12.124356,-1.732051,Short-term
15.588457,6.928203,-1.732051,5.196152,3.464102,5.196152,12.124356,-12.124356,-3.464102,Short-term
22.51666,6.928203,-1.732051,5.196152,3.464102,12.124356,12.124356,-12.124356,-10.392305,Short-term
10.392305,6.928203,-1.732051,5.196152,5.196152,3.464102,8.660254,-8.660254,-3.464102,Short-term
13.856406,6.928203,-1.732051,6.928203,8.660254,1.732051,10.392305,-12.124356,0,Short-term
17.320508,6.928203,-1.732051,1.732051,3.464102,6.928203,12.124356,-8.660254,-5.196152,Short-term
10.392305,6.928203,-1.732051,3.464102,3.464102,3.464102,10.392305,-8.660254,-1.732051,Short-term
12.124356,6.928203,-1.732051,1.732051,5.196152,5.196152,8.660254,-5.196152,-5.196152,Short-term
12.124356,8.660254,-1.732051,1.732051,6.928203,5.196152,8.660254,-5.196152,-3.464102,Short-term
17.320508,6.928203,-1.732051,6.928203,5.196152,5.196152,12.124356,-13.856406,-3.464102,Short-term
22.51666,5.196152,-1.732051,5.196152,5.196152,8.660254,10.392305,-12.124356,-6.928203,Short-term
15.588457,6.928203,-1.732051,6.928203,3.464102,5.196152,12.124356,-13.856406,-3.464102,Short-term
20.78461,6.928203,-1.732051,3.464102,6.928203,6.928203,12.124356,-10.392305,-5.196152,Short-term
15.588457,6.928203,-1.732051,5.196152,6.928203,5.196152,10.392305,-10.392305,-3.464102,Short-term
13.856406,6.928203,-1.732051,3.464102,6.928203,3.464102,10.392305,-8.660254,-1.732051,Short-term
15.588457,6.928203,-1.732051,6.928203,6.928203,5.196152,10.392305,-12.124356,-3.464102,Short-term
19.052559,3.464102,-1.732051,6.928203,1.732051,5.196152,8.660254,-13.856406,-5.196152,Short-term
19.052559,3.464102,-1.732051,5.196152,0,6.928203,8.660254,-12.124356,-6.928203,Short-term
22.51666,3.464102,-1.732051,6.928203,3.464102,8.660254,8.660254,-13.856406,-6.928203,Short-term
17.320508,6.928203,-1.732051,6.928203,6.928203,3.464102,12.124356,-13.856406,-1.732051,Short-term
22.51666,3.464102,-1.732051,5.196152,3.464102,8.660254,8.660254,-12.124356,-6.928203,Short-term
12.124356,6.928203,-1.732051,5.196152,3.464102,1.732051,12.124356,-12.124356,0,Short-term
12.124356,8.660254,-1.732051,1.732051,6.928203,1.732051,10.392305,-6.928203,0,Short-term
13.856406,6.928203,-1.732051,5.196152,5.196152,1.732051,12.124356,-12.124356,0,Short-term
17.320508,6.928203,-1.732051,5.196152,6.928203,6.928203,10.392305,-10.392305,-5.196152,Short-term
15.588457,1.732051,0,5.196152,1.732051,1.732051,8.660254,-12.124356,-1.732051,Short-term
10.392305,6.928203,-1.732051,5.196152,8.660254,1.732051,8.660254,-8.660254,0,Short-term
13.856406,3.464102,0,5.196152,5.196152,3.464102,8.660254,-10.392305,-1.732051,Short-term
19.052559,3.464102,0,6.928203,3.464102,5.196152,10.392305,-13.856406,-5.196152,Short-term
19.052559,6.928203,-1.732051,5.196152,5.196152,5.196152,12.124356,-12.124356,-5.196152,Short-term
19.052559,5.196152,-1.732051,6.928203,3.464102,6.928203,10.392305,-13.856406,-5.196152,Short-term
20.78461,6.928203,-1.732051,5.196152,3.464102,10.392305,12.124356,-12.124356,-8.660254,Short-term
15.588457,5.196152,0,6.928203,3.464102,3.464102,12.124356,-13.856406,-3.464102,Short-term
13.856406,6.928203,-1.732051,3.464102,5.196152,1.732051,12.124356,-10.392305,0,Short-term
15.588457,5.196152,0,5.196152,8.660254,3.464102,10.392305,-10.392305,-1.732051,Short-term
15.588457,5.196152,0,6.928203,8.660254,3.464102,10.392305,-12.124356,-1.732051,Short-term
13.856406,5.196152,0,3.464102,6.928203,6.928203,8.660254,-6.928203,-5.196152,Short-term
17.320508,5.196152,0,6.928203,6.928203,3.464102,12.124356,-13.856406,-1.732051,Short-term
17.320508,3.464102,-1.732051,6.928203,3.464102,6.928203,6.928203,-12.124356,-5.196152,Short-term
17.320508,3.464102,-1.732051,6.928203,1.732051,3.464102,8.660254,-13.856406,-3.464102,Short-term
22.51666,3.464102,-1.732051,6.928203,3.464102,8.660254,8.660254,-13.856406,-6.928203,Short-term
10.392305,5.196152,-1.732051,5.196152,3.464102,1.732051,8.660254,-10.392305,0,Short-term
13.856406,3.464102,-1.732051,5.196152,0,3.464102,8.660254,-12.124356,-1.732051,Short-term
15.588457,3.464102,-1.732051,5.196152,1.732051,3.464102,8.660254,-12.124356,-1.732051,Short-term
10.392305,5.196152,0,6.928203,1.732051,1.732051,12.124356,-13.856406,0,Short-term
13.856406,5.196152,-1.732051,1.732051,6.928203,5.196152,6.928203,-5.196152,-3.464102,Short-term
12.124356,6.928203,-1.732051,1.732051,5.196152,3.464102,10.392305,-6.928203,-1.732051,Short-term
19.052559,5.196152,-1.732051,6.928203,3.464102,6.928203,10.392305,-13.856406,-5.196152,Short-term
13.856406,5.196152,-1.732051,5.196152,5.196152,3.464102,8.660254,-10.392305,-1.732051,Short-term
15.588457,6.928203,-1.732051,6.928203,3.464102,3.464102,12.124356,-13.856406,-3.464102,Short-term
12.124356,8.660254,-1.732051,5.196152,3.464102,5.196152,10.392305,-10.392305,-3.464102,Short-term
17.320508,6.928203,-1.732051,1.732051,6.928203,6.928203,10.392305,-6.928203,-5.196152,Short-term
24.248711,6.928203,-1.732051,3.464102,6.928203,10.392305,12.124356,-10.392305,-8.660254,Short-term
19.052559,6.928203,-1.732051,3.464102,6.928203,8.660254,10.392305,-8.660254,-6.928203,Short-term
17.320508,3.464102,-1.732051,6.928203,3.464102,3.464102,8.660254,-13.856406,-1.732051,Short-term
19.052559,3.464102,0,6.928203,3.464102,5.196152,10.392305,-13.856406,-5.196152,Short-term
20.78461,3.464102,-1.732051,6.928203,1.732051,8.660254,8.660254,-13.856406,-6.928203,Short-term
17.320508,3.464102,-1.732051,6.928203,1.732051,3.464102,8.660254,-13.856406,-3.464102,Short-term
17.320508,5.196152,0,5.196152,6.928203,3.464102,12.124356,-12.124356,-1.732051,Short-term
15.588457,8.660254,-1.732051,6.928203,6.928203,3.464102,13.856406,-13.856406,-1.732051,Short-term
22.51666,3.464102,-1.732051,6.928203,3.464102,8.660254,8.660254,-13.856406,-6.928203,Short-term
12.124356,6.928203,-1.732051,6.928203,3.464102,1.732051,12.124356,-13.856406,0,Short-term
15.588457,5.196152,0,5.196152,5.196152,3.464102,12.124356,-12.124356,-1.732051,Short-term
15.588457,6.928203,-1.732051,1.732051,5.196152,8.660254,6.928203,-5.196152,-6.928203,Short-term
8.660254,6.928203,-1.732051,3.464102,6.928203,1.732051,8.660254,-6.928203,0,Short-term
19.052559,3.464102,0,1.732051,6.928203,10.392305,6.928203,-5.196152,-8.660254,Short-term
22.51666,5.196152,0,5.196152,6.928203,8.660254,12.124356,-12.124356,-6.928203,Short-term
22.51666,5.196152,0,3.464102,6.928203,10.392305,10.392305,-8.660254,-10.392305,Short-term
19.052559,6.928203,-1.732051,1.732051,8.660254,10.392305,8.660254,-5.196152,-8.660254,Short-term
19.052559,5.196152,0,6.928203,6.928203,5.196152,12.124356,-13.856406,-3.464102,Short-term
19.052559,5.196152,0,5.196152,6.928203,5.196152,12.124356,-12.124356,-3.464102,Short-term
20.78461,3.464102,0,5.196152,5.196152,6.928203,10.392305,-12.124356,-5.196152,Short-term
19.052559,5.196152,0,6.928203,6.928203,5.196152,12.124356,-13.856406,-3.464102,Short-term
15.588457,6.928203,-1.732051,3.464102,5.196152,6.928203,10.392305,-8.660254,-5.196152,Short-term
17.320508,3.464102,0,6.928203,5.196152,3.464102,10.392305,-13.856406,-1.732051,Short-term
20.78461,1.732051,0,6.928203,3.464102,6.928203,8.660254,-13.856406,-5.196152,Short-term
17.320508,3.464102,0,6.928203,6.928203,5.196152,8.660254,-12.124356,-3.464102,Short-term
15.588457,5.196152,0,5.196152,6.928203,3.464102,10.392305,-10.392305,-3.464102,Short-term
19.052559,5.196152,0,6.928203,5.196152,5.196152,12.124356,-13.856406,-5.196152,Short-term
17.320508,5.196152,-1.732051,5.196152,5.196152,5.196152,8.660254,-10.392305,-5.196152,Short-term
20.78461,5.196152,-1.732051,6.928203,1.732051,10.392305,10.392305,-13.856406,-8.660254,Short-term
20.78461,6.928203,-1.732051,3.464102,6.928203,6.928203,12.124356,-10.392305,-5.196152,Short-term
19.052559,6.928203,-1.732051,1.732051,5.196152,10.392305,10.392305,-6.928203,-8.660254,Short-term
6.928203,6.928203,-1.732051,3.464102,5.196152,0,8.660254,-6.928203,0,Short-term
10.392305,6.928203,-1.732051,5.196152,5.196152,1.732051,10.392305,-10.392305,0,Short-term
6.928203,6.928203,-1.732051,3.464102,5.196152,1.732051,8.660254,-6.928203,0,Short-term
12.124356,6.928203,-1.732051,3.464102,3.464102,3.464102,10.392305,-8.660254,-3.464102,Short-term
10.392305,6.928203,-1.732051,3.464102,8.660254,1.732051,8.660254,-6.928203,0,Short-term
17.320508,8.660254,-1.732051,1.732051,10.392305,6.928203,10.392305,-5.196152,-6.928203,Short-term
17.320508,6.928203,-1.732051,5.196152,3.464102,6.928203,12.124356,-12.124356,-5.196152,Short-term
17.320508,8.660254,-1.732051,3.464102,6.928203,8.660254,12.124356,-8.660254,-6.928203,Short-term
19.052559,6.928203,-1.732051,5.196152,3.464102,6.928203,12.124356,-12.124356,-6.928203,Short-term
19.052559,6.928203,-1.732051,5.196152,6.928203,5.196152,12.124356,-12.124356,-3.464102,Short-term
20.78461,5.196152,-1.732051,5.196152,5.196152,6.928203,10.392305,-12.124356,-5.196152,Short-term
13.856406,5.196152,-1.732051,1.732051,6.928203,3.464102,6.928203,-5.196152,-3.464102,Short-term
13.856406,5.196152,-1.732051,5.196152,5.196152,3.464102,8.660254,-10.392305,-1.732051,Short-term
25.980762,6.928203,-1.732051,5.196152,8.660254,15.588457,8.660254,-8.660254,-15.588457,Short-term
8.660254,6.928203,-1.732051,3.464102,6.928203,1.732051,8.660254,-6.928203,0,Short-term
19.052559,6.928203,-1.732051,3.464102,6.928203,8.660254,10.392305,-8.660254,-6.928203,Short-term
24.248711,3.464102,0,5.196152,6.928203,12.124356,8.660254,-10.392305,-10.392305,Short-term
27.712813,3.464102,-1.732051,3.464102,3.464102,13.856406,8.660254,-10.392305,-12.124356,Short-term
19.052559,5.196152,0,3.464102,6.928203,5.196152,12.124356,-10.392305,-3.464102,Short-term
19.052559,3.464102,-1.732051,6.928203,1.732051,5.196152,8.660254,-13.856406,-5.196152,Short-term
19.052559,5.196152,-1.732051,5.196152,3.464102,6.928203,10.392305,-12.124356,-5.196152,Short-term
15.588457,3.464102,0,5.196152,5.196152,1.732051,10.392305,-12.124356,0,Short-term
20.78461,3.464102,-1.732051,6.928203,1.732051,6.928203,8.660254,-13.856406,-6.928203,Short-term
13.856406,6.928203,-1.732051,3.464102,6.928203,5.196152,8.660254,-6.928203,-5.196152,Short-term
15.588457,5.196152,-1.732051,5.196152,1.732051,6.928203,8.660254,-10.392305,-6.928203,Short-term
19.052559,3.464102,-1.732051,6.928203,1.732051,5.196152,8.660254,-13.856406,-5.196152,Short-term
22.51666,3.464102,-1.732051,5.196152,3.464102,8.660254,8.660254,-12.124356,-6.928203,Short-term
17.320508,6.928203,-1.732051,6.928203,6.928203,3.464102,12.124356,-13.856406,-1.732051,Short-term
15.588457,3.464102,-1.732051,6.928203,3.464102,1.732051,8.660254,-13.856406,0,Short-term
17.320508,5.196152,-1.732051,6.928203,5.196152,3.464102,10.392305,-13.856406,-1.732051,Short-term
17.320508,3.464102,-1.732051,6.928203,3.464102,3.464102,8.660254,-13.856406,-1.732051,Short-term
13.856406,6.928203,-1.732051,1.732051,10.392305,3.464102,8.660254,-5.196152,-1.732051,Short-term
19.052559,3.464102,-1.732051,6.928203,3.464102,5.196152,8.660254,-13.856406,-3.464102,Short-term
19.052559,6.928203,-1.732051,6.928203,6.928203,5.196152,12.124356,-13.856406,-3.464102,Short-term
13.856406,6.928203,-1.732051,3.464102,3.464102,5.196152,10.392305,-8.660254,-5.196152,Short-term
17.320508,6.928203,0,6.928203,3.464102,5.196152,12.124356,-13.856406,-5.196152,Short-term
17.320508,5.196152,-1.732051,5.196152,5.196152,3.464102,10.392305,-12.124356,-1.732051,Short-term
19.052559,3.464102,-1.732051,6.928203,3.464102,5.196152,8.660254,-13.856406,-3.464102,Short-term
15.588457,6.928203,-1.732051,5.196152,3.464102,5.196152,12.124356,-12.124356,-3.464102,Short-term
19.052559,5.196152,0,6.928203,6.928203,5.196152,12.124356,-13.856406,-3.464102,Short-term
19.052559,3.464102,0,6.928203,5.196152,5.196152,10.392305,-13.856406,-3.464102,Short-term
17.320508,5.196152,-1.732051,6.928203,5.196152,3.464102,10.392305,-13.856406,-1.732051,Short-term
19.052559,3.464102,-1.732051,6.928203,1.732051,5.196152,8.660254,-13.856406,-5.196152,Short-term
20.78461,1.732051,0,6.928203,1.732051,6.928203,8.660254,-13.856406,-6.928203,Short-term
15.588457,3.464102,-1.732051,6.928203,3.464102,1.732051,8.660254,-13.856406,0,Short-term
19.052559,8.660254,-1.732051,6.928203,8.660254,5.196152,13.856406,-13.856406,-3.464102,Short-term
19.052559,5.196152,-1.732051,3.464102,5.196152,8.660254,8.660254,-8.660254,-6.928203,Short-term
15.588457,5.196152,-1.732051,5.196152,5.196152,8.660254,6.928203,-8.660254,-6.928203,Short-term
15.588457,5.196152,-1.732051,3.464102,5.196152,5.196152,8.660254,-8.660254,-3.464102,Short-term
19.052559,3.464102,-1.732051,5.196152,3.464102,5.196152,8.660254,-12.124356,-3.464102,Short-term
19.052559,5.196152,0,5.196152,5.196152,5.196152,12.124356,-12.124356,-5.196152,Short-term
29.444864,6.928203,-1.732051,5.196152,6.928203,15.588457,12.124356,-12.124356,-13.856406,Short-term
15.588457,3.464102,-1.732051,6.928203,3.464102,1.732051,8.660254,-13.856406,0,Short-term
8.660254,8.660254,-1.732051,3.464102,5.196152,5.196152,6.928203,-5.196152,-5.196152,Short-term
15.588457,6.928203,-1.732051,3.464102,3.464102,6.928203,10.392305,-8.660254,-6.928203,Short-term
22.51666,5.196152,-1.732051,3.464102,6.928203,10.392305,8.660254,-8.660254,-8.660254,Short-term
32.908965,5.196152,-1.732051,3.464102,3.464102,19.052559,8.660254,-10.392305,-17.320508,Short-term
25.980762,8.660254,-1.732051,1.732051,8.660254,15.588457,8.660254,-5.196152,-15.588457,Short-term
15.588457,8.660254,-1.732051,3.464102,3.464102,10.392305,8.660254,-6.928203,-10.392305,No-use
27.712813,5.196152,-1.732051,5.196152,6.928203,19.052559,6.928203,-8.660254,-17.320508,No-use
10.392305,3.464102,-1.732051,3.464102,-3.464102,1.732051,8.660254,-10.392305,-1.732051,No-use
13.856406,6.928203,-1.732051,6.928203,5.196152,0,12.124356,-13.856406,0,No-use
12.124356,6.928203,-1.732051,3.464102,8.660254,3.464102,8.660254,-6.928203,-1.732051,No-use
8.660254,8.660254,-1.732051,1.732051,8.660254,1.732051,6.928203,-3.464102,-1.732051,No-use
13.856406,3.464102,-1.732051,6.928203,1.732051,0,8.660254,-13.856406,0,No-use
15.588457,6.928203,-1.732051,5.196152,5.196152,3.464102,12.124356,-12.124356,-1.732051,No-use
15.588457,6.928203,-1.732051,6.928203,6.928203,1.732051,12.124356,-13.856406,0,No-use
15.588457,3.464102,-1.732051,3.464102,5.196152,3.464102,6.928203,-8.660254,-1.732051,No-use
19.052559,6.928203,-1.732051,3.464102,6.928203,5.196152,12.124356,-10.392305,-3.464102,No-use
8.660254,6.928203,-1.732051,3.464102,6.928203,1.732051,8.660254,-6.928203,0,No-use
20.78461,3.464102,-1.732051,5.196152,3.464102,6.928203,8.660254,-12.124356,-5.196152,No-use
29.444864,5.196152,-1.732051,1.732051,6.928203,20.78461,6.928203,-5.196152,-19.052559,No-use
13.856406,6.928203,-1.732051,6.928203,3.464102,3.464102,12.124356,-13.856406,-1.732051,No-use
10.392305,6.928203,-1.732051,6.928203,3.464102,0,12.124356,-13.856406,1.732051,No-use
12.124356,6.928203,-1.732051,5.196152,5.196152,0,12.124356,-12.124356,1.732051,No-use
13.856406,3.464102,-1.732051,6.928203,1.732051,1.732051,8.660254,-13.856406,0,No-use
12.124356,6.928203,-1.732051,3.464102,6.928203,1.732051,10.392305,-8.660254,0,No-use
17.320508,3.464102,-1.732051,3.464102,1.732051,5.196152,8.660254,-10.392305,-3.464102,No-use
17.320508,5.196152,-1.732051,1.732051,6.928203,6.928203,5.196152,-5.196152,-5.196152,No-use
13.856406,5.196152,-1.732051,3.464102,3.464102,1.732051,10.392305,-10.392305,0,No-use
12.124356,3.464102,-1.732051,5.196152,0,0,8.660254,-12.124356,0,No-use
13.856406,6.928203,-1.732051,6.928203,3.464102,1.732051,12.124356,-13.856406,-1.732051,No-use
15.588457,3.464102,0,6.928203,3.464102,1.732051,10.392305,-13.856406,-1.732051,No-use
17.320508,1.732051,0,6.928203,3.464102,3.464102,8.660254,-13.856406,-1.732051,No-use
15.588457,8.660254,-1.732051,3.464102,5.196152,8.660254,8.660254,-6.928203,-8.660254,No-use
15.588457,3.464102,0,3.464102,5.196152,8.660254,6.928203,-6.928203,-6.928203,No-use
22.51666,3.464102,-1.732051,3.464102,5.196152,13.856406,5.196152,-6.928203,-12.124356,No-use
29.444864,6.928203,-1.732051,5.196152,5.196152,17.320508,12.124356,-12.124356,-15.588457,No-use
20.78461,5.196152,-1.732051,5.196152,0,10.392305,10.392305,-12.124356,-10.392305,No-use
13.856406,6.928203,-1.732051,5.196152,6.928203,0,12.124356,-12.124356,1.732051,No-use
17.320508,5.196152,-1.732051,3.464102,5.196152,6.928203,8.660254,-8.660254,-5.196152,No-use
12.124356,6.928203,-1.732051,3.464102,5.196152,6.928203,8.660254,-6.928203,-5.196152,No-use
15.588457,5.196152,-1.732051,6.928203,5.196152,1.732051,10.392305,-13.856406,0,No-use
20.78461,1.732051,0,6.928203,3.464102,6.928203,8.660254,-13.856406,-5.196152,No-use
19.052559,3.464102,-1.732051,6.928203,3.464102,5.196152,8.660254,-13.856406,-3.464102,No-use
17.320508,3.464102,-1.732051,6.928203,3.464102,3.464102,8.660254,-13.856406,-1.732051,No-use
13.856406,5.196152,-1.732051,5.196152,5.196152,1.732051,8.660254,-10.392305,-1.732051,No-use
12.124356,5.196152,-1.732051,5.196152,1.732051,0,10.392305,-12.124356,0,No-use
15.588457,3.464102,0,3.464102,5.196152,5.196152,8.660254,-8.660254,-3.464102,No-use
12.124356,6.928203,-1.732051,5.196152,3.464102,3.464102,10.392305,-10.392305,-3.464102,No-use
13.856406,6.928203,-1.732051,3.464102,5.196152,0,12.124356,-10.392305,0,No-use
3.464102,3.464102,0,1.732051,3.464102,0,5.196152,-3.464102,0,No-use
17.320508,5.196152,-1.732051,6.928203,1.732051,5.196152,10.392305,-13.856406,-5.196152,No-use
25.980762,3.464102,-1.732051,1.732051,0,15.588457,8.660254,-8.660254,-13.856406,No-use
8.660254,6.928203,-1.732051,3.464102,3.464102,1.732051,10.392305,-8.660254,0,No-use
12.124356,3.464102,0,5.196152,1.732051,1.732051,10.392305,-12.124356,0,No-use
8.660254,6.928203,-1.732051,1.732051,6.928203,0,8.660254,-5.196152,0,No-use
22.51666,3.464102,-1.732051,6.928203,1.732051,10.392305,8.660254,-13.856406,-8.660254,No-use
19.052559,3.464102,-1.732051,5.196152,1.732051,6.928203,8.660254,-12.124356,-5.196152,No-use
13.856406,5.196152,-1.732051,1.732051,1.732051,3.464102,10.392305,-8.660254,-1.732051,No-use
13.856406,5.196152,-1.732051,6.928203,3.464102,0,10.392305,-13.856406,0,No-use
24.248711,8.660254,-1.732051,3.464102,6.928203,13.856406,10.392305,-8.660254,-12.124356,No-use
15.588457,3.464102,-1.732051,6.928203,3.464102,1.732051,8.660254,-13.856406,0,No-use
20.78461,6.928203,-1.732051,1.732051,5.196152,13.856406,6.928203,-5.196152,-12.124356,No-use
27.712813,5.196152,-1.732051,1.732051,3.464102,13.856406,8.660254,-8.660254,-12.124356,No-use
15.588457,3.464102,-1.732051,5.196152,1.732051,3.464102,8.660254,-12.124356,-1.732051,No-use
19.052559,5.196152,-1.732051,1.732051,8.660254,12.124356,5.196152,-3.464102,-10.392305,No-use
15.588457,6.928203,-1.732051,6.928203,6.928203,1.732051,12.124356,-13.856406,0,No-use
15.588457,3.464102,-1.732051,6.928203,1.732051,1.732051,8.660254,-13.856406,-1.732051,No-use
13.856406,6.928203,-1.732051,1.732051,8.660254,1.732051,10.392305,-6.928203,0,No-use
19.052559,5.196152,-1.732051,5.196152,6.928203,6.928203,8.660254,-10.392305,-5.196152,No-use
29.444864,5.196152,-1.732051,3.464102,5.196152,19.052559,8.660254,-8.660254,-17.320508,No-use
15.588457,3.464102,-1.732051,5.196152,1.732051,3.464102,8.660254,-12.124356,-1.732051,No-use
13.856406,6.928203,-1.732051,1.732051,5.196152,1.732051,12.124356,-8.660254,0,No-use
19.052559,8.660254,-1.732051,1.732051,5.196152,13.856406,8.660254,-5.196152,-12.124356,No-use
24.248711,5.196152,-1.732051,1.732051,3.464102,12.124356,10.392305,-8.660254,-10.392305,No-use
20.78461,5.196152,-1.732051,6.928203,5.196152,6.928203,10.392305,-13.856406,-5.196152,No-use
10.392305,6.928203,-1.732051,3.464102,3.464102,3.464102,10.392305,-8.660254,-1.732051,No-use
17.320508,6.928203,-1.732051,1.732051,8.660254,10.392305,5.196152,-3.464102,-8.660254,No-use
12.124356,6.928203,-1.732051,1.732051,6.928203,3.464102,6.928203,-5.196152,-1.732051,No-use
13.856406,6.928203,-1.732051,5.196152,3.464102,1.732051,12.124356,-12.124356,-1.732051,No-use
20.78461,5.196152,-1.732051,5.196152,3.464102,8.660254,10.392305,-12.124356,-6.928203,No-use
22.51666,8.660254,-1.732051,1.732051,8.660254,13.856406,8.660254,-5.196152,-12.124356,No-use
12.124356,3.464102,-1.732051,5.196152,1.732051,0,8.660254,-12.124356,1.732051,No-use
19.052559,3.464102,0,6.928203,5.196152,5.196152,10.392305,-13.856406,-3.464102,No-use
12.124356,8.660254,-1.732051,1.732051,6.928203,8.660254,6.928203,-3.464102,-6.928203,No-use
25.980762,6.928203,-1.732051,5.196152,6.928203,12.124356,12.124356,-12.124356,-10.392305,No-use
17.320508,5.196152,-1.732051,3.464102,8.660254,10.392305,5.196152,-5.196152,-8.660254,No-use
13.856406,3.464102,-1.732051,5.196152,-1.732051,5.196152,8.660254,-12.124356,-3.464102,No-use
24.248711,1.732051,0,6.928203,1.732051,10.392305,8.660254,-13.856406,-10.392305,No-use
15.588457,3.464102,-1.732051,6.928203,1.732051,1.732051,8.660254,-13.856406,-1.732051,No-use
22.51666,3.464102,-1.732051,6.928203,3.464102,8.660254,8.660254,-13.856406,-6.928203,No-use
8.660254,6.928203,-1.732051,3.464102,1.732051,0,12.124356,-10.392305,1.732051,No-use
8.660254,6.928203,-1.732051,6.928203,6.928203,0,8.660254,-10.392305,0,No-use
17.320508,3.464102,-1.732051,6.928203,1.732051,3.464102,8.660254,-13.856406,-3.464102,No-use
25.980762,5.196152,-1.732051,3.464102,3.464102,13.856406,10.392305,-10.392305,-12.124356,No-use
13.856406,6.928203,-1.732051,5.196152,8.660254,8.660254,6.928203,-6.928203,-6.928203,No-use
8.660254,8.660254,-1.732051,1.732051,1.732051,0,13.856406,-8.660254,0,No-use
10.392305,5.196152,-1.732051,3.464102,1.732051,0,10.392305,-10.392305,1.732051,No-use
15.588457,6.928203,-1.732051,5.196152,5.196152,3.464102,12.124356,-12.124356,-1.732051,No-use
19.052559,6.928203,-1.732051,5.196152,6.928203,8.660254,10.392305,-10.392305,-6.928203,No-use
10.392305,5.196152,-1.732051,5.196152,3.464102,1.732051,8.660254,-10.392305,0,No-use
15.588457,6.928203,-1.732051,1.732051,3.464102,10.392305,6.928203,-5.196152,-8.660254,No-use
12.124356,6.928203,-1.732051,5.196152,3.464102,1.732051,12.124356,-12.124356,0,No-use
17.320508,5.196152,-1.732051,5.196152,5.196152,3.464102,10.392305,-12.124356,-1.732051,No-use
