Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,ClassValues
-0.01856,-0.010381,0.006803,-0.015378,0.0453,-0.01758,0
-0.037252,0.02825,-0.00468,-0.020411,0.015432,0.036942,1
-0.007298,-0.028437,-0.008833,-0.024281,0.052185,-0.008971,0
-0.016644,-0.009121,-0.014575,-0.026798,0.037251,0.01829,1
-0.025989,0.010195,-0.020316,-0.029314,0.022317,0.045551,1
0.007292,0.027948,0.017391,0.004962,-0.055508,0.006593,0
-0.002054,0.047263,0.01165,0.002445,-0.070442,0.033854,0
0.0279,-0.009424,0.007496,-0.001425,-0.03369,-0.01206,0
0.018554,0.009892,0.001754,-0.003941,-0.048624,0.015202,0
0.009209,0.029208,-0.003987,-0.006458,-0.063558,0.042463,0
0.039162,-0.02748,-0.008141,-0.010328,-0.026805,-0.003451,0
0.029817,-0.008164,-0.013882,-0.012845,-0.041739,0.02381,0
0.021544,0.019933,0.019166,0.00164,-0.013885,-0.030412,0
0.012198,0.039249,0.013425,-0.000877,-0.028819,-0.003151,1
0.002853,0.058565,0.007684,-0.003394,-0.043753,0.024111,1
0.032807,0.001877,0.00353,-0.007263,-0.007001,-0.021803,0
0.023461,0.021193,-0.002212,-0.00978,-0.021935,0.005458,1
0.014115,0.040509,-0.007953,-0.012297,-0.036869,0.032719,1
0.044069,-0.016178,-0.012107,-0.016167,-0.000116,-0.013194,0
0.034723,0.003137,-0.017848,-0.018683,-0.01505,0.014067,1
0.025378,0.022453,-0.023589,-0.0212,-0.029984,0.041328,3
0.026451,0.031235,0.0152,-0.004199,0.012803,-0.040155,0
0.017105,0.05055,0.009459,-0.006716,-0.002131,-0.012894,0
0.007759,0.069866,0.003718,-0.009232,-0.017065,0.014367,0
0.037713,0.013179,-0.000436,-0.013102,0.019688,-0.031547,0
0.028367,0.032494,-0.006178,-0.015619,0.004754,-0.004285,1
0.019022,0.05181,-0.011919,-0.018136,-0.01018,0.022976,1
0.048975,-0.004877,-0.016073,-0.022005,0.026573,-0.022938,0
0.030284,0.033754,-0.027555,-0.027039,-0.003295,0.031585,3
-0.011694,0.020492,0.015232,0.003124,-0.049089,0.005906,0
-0.02104,0.039808,0.009491,0.000607,-0.064023,0.033167,0
0.008914,-0.01688,0.005337,-0.003263,-0.027271,-0.012746,0
-0.000432,0.002436,-0.000404,-0.005779,-0.042205,0.014515,0
-0.009777,0.021752,-0.006145,-0.008296,-0.057139,0.041776,0
0.020176,-0.034935,-0.010299,-0.012166,-0.020386,-0.004138,0
0.010831,-0.01562,-0.01604,-0.014683,-0.03532,0.023124,0
0.001485,0.003696,-0.021782,-0.017199,-0.050254,0.050385,0
-0.016133,0.051109,0.005525,-0.005232,-0.037335,0.023424,1
0.01382,-0.005578,0.001371,-0.009101,-0.000582,-0.02249,0
-0.004871,0.033053,-0.010111,-0.014135,-0.03045,0.032033,1
0.025083,-0.023634,-0.014265,-0.018005,0.006303,-0.013881,0
0.015737,-0.004319,-0.020006,-0.020521,-0.008631,0.01338,1
0.006392,0.014997,-0.025748,-0.023038,-0.023565,0.040641,3
0.007465,0.023779,0.013042,-0.006037,0.019222,-0.040842,0
-0.001881,0.043094,0.0073,-0.008554,0.004288,-0.013581,1
-0.011227,0.06241,0.001559,-0.01107,-0.010646,0.013681,1
0.000036,0.044354,-0.014077,-0.019974,-0.003761,0.022289,3
0.029989,-0.012333,-0.018231,-0.023843,0.032991,-0.023624,0
0.020644,0.006983,-0.023972,-0.02636,0.018057,0.003637,1
0.011298,0.026298,-0.029714,-0.028877,0.003123,0.030898,3
-0.021335,-0.00628,0.018815,0.003803,-0.027737,-0.022042,0
-0.03068,0.013036,0.013074,0.001286,-0.042671,0.00522,0
-0.040026,0.032352,0.007333,-0.001231,-0.057605,0.032481,0
-0.010072,-0.024335,0.003179,-0.005101,-0.020852,-0.013433,0
-0.019418,-0.00502,-0.002562,-0.007617,-0.035786,0.013828,0
-0.028763,0.014296,-0.008304,-0.010134,-0.05072,0.04109,0
0.00119,-0.042391,-0.012458,-0.014004,-0.013967,-0.004824,0
-0.016428,0.005022,0.014849,-0.002036,-0.001048,-0.031785,0
-0.025774,0.024337,0.009108,-0.004553,-0.015982,-0.004524,1
-0.014511,0.006281,-0.006528,-0.013456,-0.009097,0.004085,1
0.006097,-0.03109,-0.016424,-0.019842,0.012721,-0.014568,0
-0.003249,-0.011774,-0.022165,-0.022359,-0.002213,0.012694,1
-0.012594,0.007541,-0.027906,-0.024876,-0.017147,0.039955,3
-0.011521,0.016323,0.010883,-0.007875,0.025641,-0.041528,0
-0.020867,0.035639,0.005142,-0.010392,0.010707,-0.014267,1
-0.030213,0.054954,-0.000599,-0.012908,-0.004227,0.012994,1
-0.000259,-0.001733,-0.004753,-0.016778,0.032525,-0.03292,0
-0.01895,0.036898,-0.016236,-0.021812,0.002658,0.021603,3
0.001658,-0.000473,-0.026131,-0.028198,0.024476,0.00295,1
-0.007688,0.018843,-0.031872,-0.030715,0.009542,0.030211,3
-0.040321,-0.013735,0.016657,0.001965,-0.021318,-0.022728,0
-0.049666,0.00558,0.010916,-0.000552,-0.036252,0.004533,0
-0.059012,0.024896,0.005174,-0.003069,-0.051186,0.031794,0
-0.029058,-0.031791,0.00102,-0.006939,-0.014433,-0.014119,0
-0.038404,-0.012476,-0.004721,-0.009455,-0.029367,0.013142,0
-0.047749,0.00684,-0.010462,-0.011972,-0.044301,0.040403,0
-0.017796,-0.049847,-0.014616,-0.015842,-0.007549,-0.005511,0
-0.027141,-0.030531,-0.020357,-0.018359,-0.022483,0.021751,0
-0.036487,-0.011216,-0.026099,-0.020875,-0.037417,0.049012,0
-0.04476,0.016881,0.00695,-0.006391,-0.009563,-0.00521,1
-0.054105,0.036197,0.001208,-0.008908,-0.024497,0.022051,1
-0.033497,-0.001174,-0.008687,-0.015294,-0.002678,0.003398,1
-0.042843,0.018141,-0.014428,-0.017811,-0.017612,0.03066,3
-0.012889,-0.038546,-0.018582,-0.02168,0.01914,-0.015254,0
-0.022235,-0.01923,-0.024323,-0.024197,0.004206,0.012007,1
-0.030508,0.008867,0.008725,-0.009713,0.03206,-0.042215,0
-0.039853,0.028183,0.002984,-0.012229,0.017126,-0.014954,1
-0.049199,0.047498,-0.002758,-0.014746,0.002192,0.012307,1
-0.019245,-0.009189,-0.006912,-0.018616,0.038944,-0.033606,0
-0.028591,0.010127,-0.012653,-0.021133,0.02401,-0.006345,1
-0.037936,0.029443,-0.018394,-0.023649,0.009076,0.020916,3
-0.007983,-0.027245,-0.022548,-0.027519,0.045829,-0.024998,0
-0.017328,-0.007929,-0.028289,-0.030036,0.030895,0.002264,1
-0.026674,0.011387,-0.034031,-0.032553,0.015961,0.029525,3
-0.002738,0.048455,-0.002065,-0.000793,-0.076798,0.017828,0
0.027215,-0.008232,-0.006219,-0.004663,-0.040046,-0.028086,0
0.008524,0.0304,-0.017701,-0.009697,-0.069913,0.026437,0
0.038478,-0.026288,-0.021855,-0.013566,-0.033161,-0.019477,0
0.019786,0.012344,-0.033338,-0.0186,-0.063029,0.035045,0
0.011514,0.040441,-0.00029,-0.004115,-0.035175,-0.019177,1
0.002168,0.059757,-0.006031,-0.006632,-0.050109,0.008085,2
0.032122,0.00307,-0.010185,-0.010502,-0.013357,-0.037829,0
0.022776,0.022385,-0.015926,-0.013019,-0.028291,-0.010568,1
0.01343,0.041701,-0.021667,-0.015535,-0.043225,0.016693,2
0.043384,-0.014986,-0.025821,-0.019405,-0.006472,-0.02922,0
0.034039,0.004329,-0.031563,-0.021922,-0.021406,-0.001959,2
0.024693,0.023645,-0.037304,-0.024439,-0.03634,0.025302,3
0.01642,0.051742,-0.004256,-0.009954,-0.008487,-0.02892,0
0.037028,0.014371,-0.014151,-0.01634,0.013332,-0.047573,0
0.027683,0.033686,-0.019892,-0.018857,-0.001602,-0.020311,1
0.048291,-0.003685,-0.029787,-0.025244,0.020217,-0.038964,0
0.029599,0.034946,-0.04127,-0.030277,-0.009651,0.015559,3
-0.003033,0.002368,0.007259,0.002402,-0.040511,-0.037381,0
-0.012379,0.021684,0.001518,-0.000115,-0.055445,-0.01012,0
-0.021725,0.041,-0.004223,-0.002631,-0.070379,0.017141,0
0.008229,-0.015688,-0.008377,-0.006501,-0.033627,-0.028772,0
-0.001116,0.003628,-0.014119,-0.009018,-0.048561,-0.001511,0
0.019492,-0.033743,-0.024014,-0.015404,-0.026742,-0.020164,0
0.010146,-0.014428,-0.029755,-0.017921,-0.041676,0.007098,0
0.0008,0.004888,-0.035496,-0.020438,-0.05661,0.034359,0
0.001873,0.01367,0.003293,-0.003436,-0.013823,-0.047125,0
-0.007472,0.032985,-0.002448,-0.005953,-0.028757,-0.019863,1
0.013136,-0.004386,-0.012343,-0.01234,-0.006938,-0.038516,0
-0.005556,0.034245,-0.023826,-0.017373,-0.036806,0.016007,2
0.015052,-0.003126,-0.033721,-0.02376,-0.014987,-0.002646,2
0.00678,0.024971,-0.000673,-0.009275,0.012866,-0.056868,0
-0.011911,0.063602,-0.012155,-0.014309,-0.017002,-0.002346,2
0.018042,0.006915,-0.016309,-0.018178,0.019751,-0.048259,0
0.008697,0.026231,-0.022051,-0.020695,0.004817,-0.020998,2
-0.000649,0.045546,-0.027792,-0.023212,-0.010117,0.006263,3
0.029305,-0.011141,-0.031946,-0.027082,0.026635,-0.039651,0
0.019959,0.008175,-0.037687,-0.029598,0.011701,-0.012389,2
0.010613,0.02749,-0.043428,-0.032115,-0.003232,0.014872,3
-0.022019,-0.005088,0.005101,0.000564,-0.034093,-0.038068,0
-0.031365,0.014228,-0.00064,-0.001953,-0.049027,-0.010806,0
-0.040711,0.033544,-0.006382,-0.004469,-0.06396,0.016455,0
-0.010757,-0.023143,-0.010536,-0.008339,-0.027208,-0.029459,0
-0.020103,-0.003828,-0.016277,-0.010856,-0.042142,-0.002198,0
-0.029448,0.015488,-0.022018,-0.013373,-0.057076,0.025063,0
-0.00884,-0.021884,-0.031913,-0.019759,-0.035257,0.006411,0
-0.018186,-0.002568,-0.037655,-0.022276,-0.050191,0.033672,0
-0.026458,0.025529,-0.004607,-0.007791,-0.022338,-0.02055,1
-0.035804,0.044845,-0.010348,-0.010308,-0.037272,0.006711,2
-0.00585,-0.011842,-0.014502,-0.014178,-0.000519,-0.039202,0
-0.015196,0.007474,-0.020243,-0.016694,-0.015453,-0.011941,2
-0.024542,0.026789,-0.025984,-0.019211,-0.030387,0.01532,3
0.005412,-0.029898,-0.030138,-0.023081,0.006365,-0.030594,0
-0.013279,0.008733,-0.041621,-0.028114,-0.023502,0.023929,3
-0.021552,0.036831,-0.008573,-0.01363,0.004351,-0.030293,1
-0.030898,0.056146,-0.014314,-0.016147,-0.010583,-0.003032,2
-0.000944,-0.000541,-0.018468,-0.020016,0.02617,-0.048946,0
-0.010289,0.018775,-0.024209,-0.022533,0.011236,-0.021685,2
-0.019635,0.03809,-0.02995,-0.02505,-0.003698,0.005577,3
0.000973,0.000719,-0.039845,-0.031436,0.01812,-0.013076,2
-0.008373,0.020035,-0.045587,-0.033953,0.003186,0.014185,3
-0.041005,-0.012543,0.002942,-0.001274,-0.027674,-0.038754,0
-0.029743,-0.030599,-0.012694,-0.010177,-0.020789,-0.030146,0
-0.039089,-0.011284,-0.018435,-0.012694,-0.035723,-0.002884,0
-0.048434,0.008032,-0.024177,-0.015211,-0.050657,0.024377,0
-0.027826,-0.029339,-0.034072,-0.021597,-0.028838,0.005724,0
-0.037172,-0.010024,-0.039813,-0.024114,-0.043772,0.032986,0
-0.036099,-0.001242,-0.001024,-0.007112,-0.000985,-0.048498,0
-0.045444,0.018074,-0.006765,-0.009629,-0.015919,-0.021236,1
-0.05479,0.037389,-0.012506,-0.012146,-0.030853,0.006025,2
-0.024836,-0.019298,-0.01666,-0.016016,0.0059,-0.039889,0
-0.034182,0.000018,-0.022401,-0.018532,-0.009034,-0.012628,2
-0.043528,0.019333,-0.028143,-0.021049,-0.023968,0.014633,3
-0.013574,-0.037354,-0.032297,-0.024919,0.012784,-0.03128,0
-0.02292,-0.018038,-0.038038,-0.027436,-0.00215,-0.004019,2
-0.032265,0.001278,-0.043779,-0.029952,-0.017084,0.023242,3
-0.031192,0.010059,-0.00499,-0.012951,0.025704,-0.058241,0
-0.040538,0.029375,-0.010731,-0.015468,0.01077,-0.03098,1
-0.049884,0.04869,-0.016472,-0.017985,-0.004164,-0.003719,2
-0.01993,-0.007997,-0.020626,-0.021854,0.032588,-0.049632,0
-0.029276,0.011319,-0.026367,-0.024371,0.017654,-0.022371,2
-0.038621,0.030635,-0.032109,-0.026888,0.00272,0.00489,3
-0.008667,-0.026052,-0.036263,-0.030758,0.039473,-0.041024,0
-0.018013,-0.006737,-0.042004,-0.033274,0.024539,-0.013762,2
-0.027359,0.012579,-0.047745,-0.035791,0.009605,0.013499,3
0.019591,0.002473,0.060096,-0.004935,-0.028645,0.004367,0
0.010245,0.021788,0.054354,-0.007452,-0.043579,0.031628,0
0.0009,0.041104,0.048613,-0.009969,-0.058513,0.058889,0
0.030853,-0.015583,0.044459,-0.013839,-0.02176,0.012976,0
0.042116,-0.033639,0.028823,-0.022742,-0.014876,0.021584,0
0.023425,0.004992,0.01734,-0.027775,-0.044744,0.076107,0
0.024498,0.013774,0.05613,-0.010774,-0.001956,-0.005376,0
0.015152,0.033089,0.050388,-0.013291,-0.01689,0.021885,0
0.005806,0.052405,0.044647,-0.015808,-0.031824,0.049146,1
0.026414,0.015034,0.034752,-0.022194,-0.010006,0.030494,0
0.017069,0.034349,0.02901,-0.024711,-0.024939,0.057755,1
0.047022,-0.022338,0.024857,-0.02858,0.011813,0.011841,0
0.037677,-0.003022,0.019115,-0.031097,-0.003121,0.039102,1
0.028331,0.016293,0.013374,-0.033614,-0.018055,0.066363,1
0.029404,0.025075,0.052163,-0.016613,0.024733,-0.01512,0
0.020058,0.044391,0.046422,-0.01913,0.009799,0.012141,0
0.010713,0.063706,0.040681,-0.021646,-0.005135,0.039403,0
0.040667,0.007019,0.036527,-0.025516,0.031617,-0.006511,0
0.031321,0.026335,0.030786,-0.028033,0.016683,0.02075,0
0.021975,0.045651,0.025044,-0.03055,0.001749,0.048011,1
0.051929,-0.011037,0.020891,-0.034419,0.038502,0.002098,0
0.042583,0.008279,0.015149,-0.036936,0.023568,0.029359,1
0.033238,0.027595,0.009408,-0.039453,0.008634,0.05662,1
0.000605,-0.004983,0.057937,-0.006773,-0.022226,0.00368,0
-0.008741,0.014332,0.052196,-0.00929,-0.03716,0.030942,0
-0.018086,0.033648,0.046455,-0.011807,-0.052094,0.058203,0
-0.006824,0.015592,0.030818,-0.02071,-0.045209,0.066812,0
0.02313,-0.041095,0.026664,-0.02458,-0.008457,0.020898,0
0.013784,-0.021779,0.020923,-0.027097,-0.023391,0.048159,0
0.004439,-0.002464,0.015182,-0.029613,-0.038325,0.07542,0
-0.003834,0.025634,0.04823,-0.015129,-0.010471,0.021198,0
-0.01318,0.044949,0.042489,-0.017646,-0.025405,0.048459,1
0.016774,-0.011738,0.038335,-0.021515,0.011347,0.002546,0
-0.001917,0.026893,0.026852,-0.026549,-0.018521,0.057068,1
0.028036,-0.029794,0.022698,-0.030418,0.018232,0.011154,0
0.018691,-0.010478,0.016957,-0.032935,0.003298,0.038416,1
0.009345,0.008838,0.011216,-0.035452,-0.011636,0.065677,1
0.010418,0.017619,0.050005,-0.018451,0.031151,-0.015806,0
0.001072,0.036935,0.044264,-0.020967,0.016217,0.011455,0
-0.008273,0.056251,0.038523,-0.023484,0.001283,0.038716,1
0.02168,-0.000437,0.034369,-0.027354,0.038036,-0.007198,0
0.012335,0.018879,0.028627,-0.029871,0.023102,0.020063,1
0.002989,0.038195,0.022886,-0.032387,0.008168,0.047325,1
0.032943,-0.018492,0.018732,-0.036257,0.044921,0.001411,0
0.023597,0.000823,0.012991,-0.038774,0.029987,0.028672,1
0.014252,0.020139,0.00725,-0.041291,0.015053,0.055933,1
-0.018381,-0.012439,0.055779,-0.008611,-0.015807,0.002994,0
-0.027727,0.006877,0.050037,-0.011128,-0.030741,0.030255,0
-0.037072,0.026192,0.044296,-0.013645,-0.045675,0.057516,0
-0.007119,-0.030495,0.040142,-0.017515,-0.008923,0.011603,0
-0.016464,-0.011179,0.034401,-0.020031,-0.023857,0.038864,0
-0.02581,0.008136,0.02866,-0.022548,-0.038791,0.066125,0
0.004144,-0.048551,0.024506,-0.026418,-0.002038,0.020211,0
-0.014548,-0.009919,0.013023,-0.031451,-0.031906,0.074734,0
-0.02282,0.018178,0.046071,-0.016967,-0.004053,0.020512,0
-0.032166,0.037493,0.04033,-0.019484,-0.018987,0.047773,1
-0.020903,0.019438,0.024694,-0.028387,-0.012102,0.056382,1
0.00905,-0.037249,0.02054,-0.032256,0.024651,0.010468,0
-0.000295,-0.017934,0.014799,-0.034773,0.009717,0.037729,1
-0.009641,0.001382,0.009057,-0.03729,-0.005217,0.06499,1
-0.008568,0.010163,0.047847,-0.020289,0.03757,-0.016493,0
-0.017914,0.029479,0.042105,-0.022805,0.022636,0.010768,0
-0.027259,0.048795,0.036364,-0.025322,0.007702,0.038029,1
0.002694,-0.007892,0.03221,-0.029192,0.044455,-0.007884,0
-0.006651,0.011423,0.026469,-0.031709,0.029521,0.019377,1
0.013957,-0.025948,0.016574,-0.038095,0.051339,0.000724,0
0.004611,-0.006633,0.010833,-0.040612,0.036405,0.027986,1
-0.046713,-0.000579,0.047879,-0.012966,-0.024323,0.029568,0
-0.056058,0.018736,0.042138,-0.015483,-0.039256,0.05683,0
-0.03545,-0.018635,0.032243,-0.021869,-0.017438,0.038177,0
-0.044796,0.000681,0.026501,-0.024386,-0.032372,0.065438,0
-0.014842,-0.056007,0.022347,-0.028256,0.004381,0.019525,0
-0.024188,-0.036691,0.016606,-0.030772,-0.010553,0.046786,0
-0.033534,-0.017375,0.010865,-0.033289,-0.025487,0.074047,0
-0.032461,-0.008594,0.049654,-0.016288,0.0173,-0.007436,0
-0.041806,0.010722,0.043913,-0.018805,0.002366,0.019825,0
-0.051152,0.030038,0.038172,-0.021322,-0.012568,0.047086,1
-0.021198,-0.026649,0.034018,-0.025191,0.024185,0.001173,0
-0.039889,0.011982,0.022535,-0.030225,-0.005683,0.055695,1
-0.009936,-0.044705,0.018381,-0.034094,0.031069,0.009781,0
-0.019281,-0.02539,0.01264,-0.036611,0.016135,0.037042,1
-0.028627,-0.006074,0.006899,-0.039128,0.001202,0.064304,1
-0.027554,0.002708,0.045688,-0.022127,0.043989,-0.01718,0
-0.0369,0.022023,0.039947,-0.024643,0.029055,0.010082,0
-0.046245,0.041339,0.034206,-0.02716,0.014121,0.037343,1
-0.016292,-0.015348,0.030052,-0.03103,0.050874,-0.008571,0
-0.025637,0.003967,0.024311,-0.033547,0.03594,0.01869,1
-0.034983,0.023283,0.018569,-0.036063,0.021006,0.045952,1
-0.005029,-0.033404,0.014415,-0.039933,0.057758,0.000038,0
-0.023721,0.005227,0.002933,-0.044967,0.02789,0.05456,1
0.018906,0.003665,0.046381,-0.008174,-0.035001,-0.011659,0
0.009561,0.02298,0.04064,-0.010691,-0.049935,0.015602,0
0.000215,0.042296,0.034898,-0.013207,-0.064869,0.042863,0
0.030169,-0.014391,0.030745,-0.017077,-0.028116,-0.00305,0
0.020823,0.004924,0.025003,-0.019594,-0.04305,0.024211,0
0.041431,-0.032447,0.015108,-0.02598,-0.021232,0.005558,0
0.032086,-0.013131,0.009367,-0.028497,-0.036166,0.03282,0
0.023813,0.014966,0.042415,-0.014012,-0.008312,-0.021403,0
0.014467,0.034282,0.036674,-0.016529,-0.023246,0.005859,1
0.016384,0.035541,0.015296,-0.027949,-0.031295,0.041729,1
0.046338,-0.021146,0.011142,-0.031819,0.005457,-0.004185,0
0.036992,-0.00183,0.005401,-0.034336,-0.009477,0.023076,1
0.027646,0.017486,-0.00034,-0.036852,-0.024411,0.050337,3
0.028719,0.026267,0.038449,-0.019851,0.018377,-0.031146,0
0.019374,0.045583,0.032708,-0.022368,0.003443,-0.003885,0
0.010028,0.064898,0.026966,-0.024885,-0.011491,0.023376,0
0.039982,0.008211,0.022813,-0.028754,0.025261,-0.022537,0
0.030636,0.027527,0.017071,-0.031271,0.010327,0.004724,1
0.021291,0.046843,0.01133,-0.033788,-0.004607,0.031985,1
0.051244,-0.009845,0.007176,-0.037658,0.032146,-0.013929,0
0.041899,0.009471,0.001435,-0.040174,0.017212,0.013333,1
0.032553,0.028787,-0.004307,-0.042691,0.002278,0.040594,3
-0.00008,-0.003791,0.044223,-0.010012,-0.028582,-0.012346,0
-0.018771,0.03484,0.03274,-0.015045,-0.05845,0.042177,0
0.011183,-0.021847,0.028586,-0.018915,-0.021697,-0.003737,0
0.001837,-0.002531,0.022845,-0.021432,-0.036631,0.023524,0
-0.007509,0.016784,0.017104,-0.023949,-0.051565,0.050785,0
0.013099,-0.020587,0.007208,-0.030335,-0.029747,0.032133,0
0.003754,-0.001272,0.001467,-0.032852,-0.044681,0.059394,0
0.004827,0.00751,0.040257,-0.01585,-0.001893,-0.022089,0
-0.004519,0.026826,0.034515,-0.018367,-0.016827,0.005172,1
-0.013864,0.046141,0.028774,-0.020884,-0.031761,0.032433,1
0.006744,0.00877,0.018879,-0.02727,-0.009943,0.013781,1
-0.002602,0.028086,0.013138,-0.029787,-0.024877,0.041042,1
0.027352,-0.028602,0.008984,-0.033657,0.011876,-0.004872,0
0.00866,0.01003,-0.002499,-0.03869,-0.017992,0.049651,3
0.009733,0.018811,0.036291,-0.021689,0.024795,-0.031833,0
-0.008958,0.057443,0.024808,-0.026723,-0.005072,0.02269,1
0.020996,0.000755,0.020654,-0.030592,0.03168,-0.023224,0
0.01165,0.020071,0.014913,-0.033109,0.016746,0.004037,1
0.002304,0.039387,0.009172,-0.035626,0.001812,0.031299,3
0.022913,0.002015,-0.000724,-0.042012,0.023631,0.012646,1
0.013567,0.021331,-0.006465,-0.044529,0.008697,0.039907,3
-0.028411,0.008069,0.036323,-0.014366,-0.037097,0.014229,0
-0.037757,0.027384,0.030582,-0.016883,-0.052031,0.04149,0
-0.007803,-0.029303,0.026428,-0.020753,-0.015279,-0.004424,0
-0.017149,-0.009987,0.020686,-0.02327,-0.030213,0.022838,0
-0.026495,0.009328,0.014945,-0.025786,-0.045147,0.050099,0
0.003459,-0.047359,0.010791,-0.029656,-0.008394,0.004185,0
-0.014159,0.000054,0.038098,-0.017688,0.004525,-0.022776,0
-0.023505,0.01937,0.032357,-0.020205,-0.010408,0.004485,1
-0.032851,0.038686,0.026616,-0.022722,-0.025342,0.031747,1
-0.002897,-0.018002,0.022462,-0.026592,0.01141,-0.014167,0
-0.021588,0.02063,0.010979,-0.031625,-0.018458,0.040355,3
0.008366,-0.036057,0.006825,-0.035495,0.018295,-0.005558,0
-0.00098,-0.016742,0.001084,-0.038012,0.003361,0.021703,1
-0.009253,0.011355,0.034132,-0.023527,0.031214,-0.032519,0
-0.018598,0.030671,0.028391,-0.026044,0.01628,-0.005258,1
-0.027944,0.049987,0.02265,-0.028561,0.001346,0.022003,1
0.00201,-0.0067,0.018496,-0.03243,0.038099,-0.02391,0
-0.007336,0.012615,0.012754,-0.034947,0.023165,0.003351,1
-0.016682,0.031931,0.007013,-0.037464,0.008231,0.030612,3
0.013272,-0.024756,0.002859,-0.041334,0.044983,-0.015302,0
0.003926,-0.00544,-0.002882,-0.04385,0.03005,0.01196,1
-0.005419,0.013875,-0.008623,-0.046367,0.015116,0.039221,3
-0.038052,-0.018703,0.039906,-0.013688,-0.015745,-0.013719,0
-0.056743,0.019928,0.028423,-0.018721,-0.045612,0.040804,0
-0.026789,-0.036759,0.024269,-0.022591,-0.00886,-0.00511,0
-0.024873,-0.035499,0.002892,-0.034011,-0.016909,0.03076,0
-0.034218,-0.016183,-0.00285,-0.036528,-0.031843,0.058021,0
-0.033145,-0.007402,0.03594,-0.019526,0.010944,-0.023462,0
-0.042491,0.011914,0.030198,-0.022043,-0.00399,0.003799,1
-0.051837,0.03123,0.024457,-0.02456,-0.018924,0.03106,1
-0.021883,-0.025457,0.020303,-0.02843,0.017829,-0.014854,0
-0.01062,-0.043513,0.004667,-0.037333,0.024714,-0.006245,0
-0.029312,-0.004882,-0.006816,-0.042366,-0.005154,0.048278,3
-0.028239,0.0039,0.031974,-0.025365,0.037633,-0.033206,0
-0.037584,0.023215,0.026232,-0.027882,0.022699,-0.005945,1
-0.04693,0.042531,0.020491,-0.030399,0.007765,0.021317,1
-0.016976,-0.014156,0.016337,-0.034268,0.044518,-0.024597,0
-0.026322,0.00516,0.010596,-0.036785,0.029584,0.002664,1
-0.005714,-0.032212,0.000701,-0.043171,0.051402,-0.015988,0
-0.01506,-0.012896,-0.00504,-0.045688,0.036468,0.011273,1
-0.024405,0.006419,-0.010782,-0.048205,0.021534,0.038534,3
0.018222,0.004857,0.032666,-0.011412,-0.041357,-0.027685,0
0.008876,0.024172,0.026925,-0.013929,-0.056291,-0.000424,0
-0.00047,0.043488,0.021184,-0.016446,-0.071225,0.026837,0
0.029484,-0.013199,0.01703,-0.020315,-0.034472,-0.019076,0
0.020138,0.006117,0.011289,-0.022832,-0.049406,0.008185,0
0.040746,-0.031255,0.001394,-0.029219,-0.027588,-0.010468,0
0.031401,-0.011939,-0.004348,-0.031735,-0.042521,0.016793,0
0.022055,0.007376,-0.010089,-0.034252,-0.057455,0.044055,0
0.023128,0.016158,0.0287,-0.017251,-0.014668,-0.037429,0
0.013782,0.035474,0.022959,-0.019768,-0.029602,-0.010167,1
0.004437,0.054789,0.017218,-0.022284,-0.044536,0.017094,2
0.034391,-0.001898,0.013064,-0.026154,-0.007783,-0.02882,0
0.025045,0.017418,0.007323,-0.028671,-0.022717,-0.001559,1
0.015699,0.036733,0.001581,-0.031188,-0.037651,0.025703,2
0.045653,-0.019954,-0.002572,-0.035057,-0.000899,-0.020211,0
0.036307,-0.000638,-0.008314,-0.037574,-0.015833,0.00705,2
0.026962,0.018678,-0.014055,-0.040091,-0.030767,0.034311,3
0.028035,0.027459,0.024734,-0.02309,0.012021,-0.047172,0
0.009343,0.066091,0.013252,-0.028123,-0.017847,0.00735,0
0.039297,0.009403,0.009098,-0.031993,0.018905,-0.038563,0
0.029951,0.028719,0.003357,-0.03451,0.003971,-0.011302,1
0.050559,-0.008652,-0.006538,-0.040896,0.02579,-0.029955,0
0.041214,0.010663,-0.01228,-0.043413,0.010856,-0.002693,2
-0.000764,-0.002599,0.030508,-0.01325,-0.034938,-0.028372,0
-0.019456,0.036032,0.019025,-0.018284,-0.064806,0.026151,0
0.010498,-0.020655,0.014872,-0.022153,-0.028053,-0.019763,0
0.02176,-0.038711,-0.000765,-0.031057,-0.021169,-0.011154,0
0.012415,-0.019395,-0.006506,-0.033573,-0.036103,0.016107,0
0.003069,-0.000079,-0.012247,-0.03609,-0.051037,0.043368,0
-0.005204,0.028018,0.020801,-0.021606,-0.023183,-0.010854,1
0.015404,-0.009354,0.010906,-0.027992,-0.001365,-0.029507,0
-0.003287,0.029278,-0.000577,-0.033026,-0.031232,0.025016,2
0.026667,-0.02741,-0.004731,-0.036895,0.00552,-0.020898,0
0.017321,-0.008094,-0.010472,-0.039412,-0.009414,0.006363,2
0.009049,0.020003,0.022576,-0.024927,0.01844,-0.047859,0
-0.000297,0.039319,0.016835,-0.027444,0.003506,-0.020597,1
-0.009643,0.058635,0.011093,-0.029961,-0.011428,0.006664,2
0.020311,0.001948,0.00694,-0.033831,0.025324,-0.03925,0
0.010965,0.021263,0.001198,-0.036348,0.01039,-0.011989,2
0.00162,0.040579,-0.004543,-0.038864,-0.004544,0.015272,3
0.031573,-0.016108,-0.008697,-0.042734,0.032209,-0.030641,0
0.022228,0.003207,-0.014438,-0.045251,0.017275,-0.00338,2
